,event_id,market_id,selection_id,home_team,away_team,selection_name,sot_level,actual_sot,total_bets_laid_on_next_sot_level,total_bets_laid,next_sot_level_laid,sample_weight
14579,12804248,460134403,2226823551,Arsenal,Liverpool,Trent Alexander-Arnold,1,0,2,33639955,1,5.94531116346618e-08
14580,12767537,458805241,2221253664,Wolves,Man City,Nathan Ake,1,0,1,33639955,1,2.97265558173309e-08
14581,12899942,462704966,2237776176,Chelsea,Arsenal,Pedro Neto,2,1,74,33639955,2,2.19976513048249e-06
14582,13635250,498782043,2385840368,Tottenham,Nottm Forest,Son Heung-Min,1,0,12,33639955,1,3.56718669807971e-07
14583,13076327,469083795,2264351459,Liverpool,Fulham,Luis Diaz,1,0,7,33639955,1,2.08085890721316e-07
14584,12931212,465293586,2248691549,Newcastle,West Ham,Lucas Paqueta,1,0,2076,33639955,1,6.1712329876779e-05
14585,12767494,458815936,2221293609,Fulham,Aston Villa,Carlos Vinicius,1,0,53,33639955,1,1.57550745831854e-06
14586,13770845,504908434,2413247043,Brighton,Liverpool,Danny Welbeck,2,1,1357,33639955,2,4.0338936244118e-05
14587,13840361,505865931,2417249797,Nottm Forest,Chelsea,Ola Aina,1,0,12,33639955,1,3.56718669807971e-07
14588,13076334,469083873,2264352722,Wolves,Ipswich,Jack Clarke,1,0,1,33639955,1,2.97265558173309e-08
14589,12866480,461509707,2232659037,Nottm Forest,West Ham,Michail Antonio,1,0,178,33639955,1,5.2913269354849e-06
14590,12609302,443509491,2156020491,Crystal Palace,Leicester,Jamie Vardy,2,1,35,33639955,2,1.04042945360658e-06
14591,12309966,439648015,1961737123,Ipswich,Liverpool,Marcus Harness,1,0,6,33639955,1,1.78359334903985e-07
14592,13635251,498776146,2385812876,Crystal Palace,Bournemouth,Jefferson Lerma,1,0,1,33639955,1,2.97265558173309e-08
14593,13254845,475548614,2292070835,Crystal Palace,Brentford,Eberechi Eze,2,1,3650,33639955,2,0.000108501928733258
14594,13177422,473529415,2283484730,Chelsea,Bournemouth,Antoine Semenyo,2,1,813,33639955,2,2.416768987949e-05
14595,13058797,467845349,2259144776,Everton,Liverpool,Dominik Szoboszlai,1,0,111,33639955,1,3.29964769572373e-06
14596,13736300,503134665,2405251159,Liverpool,Arsenal,Ismeal Kabia,1,0,1,33639955,1,2.97265558173309e-08
14597,12697152,452956020,2196348595,Bournemouth,Southampton,Jan Bednarek,1,0,140,33639955,1,4.16171781442633e-06
14598,13026593,467517787,2257681365,Man City,Nottm Forest,Kevin De Bruyne,2,1,576,33639955,2,1.71224961507826e-05
14599,13331842,480777763,2314794051,Arsenal,West Ham,Mikel Merino,1,0,12,33639955,1,3.56718669807971e-07
14600,13202031,474147154,2286060452,Leicester,Fulham,Raul Jimenez,1,0,13035,33639955,1,0.000387485655078908
14601,12899906,462753974,2237995813,Brentford,Bournemouth,Yehor Yarmoliuk,1,0,1,33639955,1,2.97265558173309e-08
14602,13534455,494918513,2369707452,West Ham,Bournemouth,Tomas Soucek,1,0,266,33639955,1,7.90726384741002e-06
14603,12767530,458810082,2221274010,Liverpool,Chelsea,Darwin Nunez,1,0,1579,33639955,1,4.69382316355655e-05
14604,13501245,494277774,2367151525,Man City,Leicester,Bobby De Cordova-Reid,1,0,2,33639955,1,5.94531116346618e-08
14605,13621893,497193929,2378824407,Bournemouth,Fulham,Dean Huijsen,1,0,128,33639955,1,3.80499914461836e-06
14606,13398475,481785062,2319309964,Nottm Forest,Arsenal,Gabriel Magalhaes,1,0,620,33639955,1,1.84304646067452e-05
14607,12931176,465124649,2247935059,Leicester,Chelsea,Moises Caicedo,1,0,167,33639955,1,4.96433482149426e-06
14608,13270883,476741873,2297152159,Brentford,Tottenham,Damola Ajayi,1,0,10,33639955,1,2.97265558173309e-07
14609,12804239,460127921,2226789233,Man City,Southampton,Erling Haaland,2,1,5268,33639955,2,0.000156599496045699
14610,13202028,474146552,2286056035,Ipswich,Man City,Sam Morsy,1,0,81,33639955,1,2.4078510212038e-06
14611,13119662,470672571,2271421656,Chelsea,Fulham,Rodrigo Muniz,2,1,13,33639955,2,3.86445225625302e-07
14612,13621893,497193929,2378824391,Bournemouth,Fulham,David Brooks,1,0,2,33639955,1,5.94531116346618e-08
14613,13736264,503134577,2405248146,Nottm Forest,Leicester,Jamie Vardy,1,0,3887,33639955,1,0.000115547122461965
14614,13266306,476740998,2297146548,Wolves,Aston Villa,Ian Maatsen,1,0,59,33639955,1,1.75386679322252e-06
14615,13701731,501754345,2399136185,Brentford,Man Utd,Jaydan Kamason,1,0,11,33639955,1,3.2699211399064e-07
14616,13336698,480764023,2314730849,Aston Villa,Chelsea,Deivid Washington,1,0,2,33639955,1,5.94531116346618e-08
14617,12627908,444609231,2160770229,Crystal Palace,Man Utd,Maxence Lacroix,1,0,20,33639955,1,5.94531116346618e-07
14618,13432626,484821540,2331197094,Nottm Forest,Man City,Phil Foden,1,0,9232,33639955,1,0.000274435563305599
14619,13635244,498349507,2383994086,Newcastle,Crystal Palace,Kieran Trippier,1,0,50,33639955,1,1.48632779086655e-06
14620,13058799,467852683,2259184391,Man Utd,Nottm Forest,Leny Yoro,1,0,97,33639955,1,2.8834759142811e-06
14621,13332161,480768434,2314749787,Newcastle,Nottm Forest,Neco Williams,1,0,97,33639955,1,2.8834759142811e-06
14622,13201958,474146268,2286053827,Arsenal,Aston Villa,Lucas Digne,1,0,5,33639955,1,1.48632779086655e-07
14623,13201967,474147270,2286062639,Nottm Forest,Southampton,Adam Armstrong,1,0,1144,33639955,1,3.40071798550266e-05
14624,12931196,465177130,2248180857,Arsenal,Nottm Forest,Ola Aina,1,0,12,33639955,1,3.56718669807971e-07
14625,12609338,443471021,2155834402,Bournemouth,Chelsea,Adam Smith,1,0,16,33639955,1,4.75624893077295e-07
14626,12767530,458810082,2221271310,Liverpool,Chelsea,Enzo Fernandez,1,0,66,33639955,1,1.96195268394384e-06
14627,13299439,479433688,2308912762,Crystal Palace,Everton,Ben Chilwell,2,1,14,33639955,2,4.16171781442633e-07
14628,12767530,458810087,2221271112,Liverpool,Chelsea,Nicolas Jackson,2,1,6,33639955,2,1.78359334903985e-07
14629,13664453,500253144,2392462196,Wolves,Leicester,Bilal El Khannouss,1,0,154,33639955,1,4.57788959586896e-06
14630,13254831,475548762,2292076482,Man City,Chelsea,Kiernan Dewsbury-Hall,1,0,1,33639955,1,2.97265558173309e-08
14631,13433253,484848390,2331325674,Man Utd,Arsenal,Gabriel Magalhaes,1,0,2,33639955,1,5.94531116346618e-08
14632,13664448,499548038,2389285158,Arsenal,Crystal Palace,Jefferson Lerma,1,0,167,33639955,1,4.96433482149426e-06
14633,13166244,471685922,2275871120,Tottenham,Newcastle,Joelinton,1,0,6,33639955,1,1.78359334903985e-07
14634,13177402,473530138,2283487765,Brentford,Man City,Yoane Wissa,2,1,276,33639955,2,8.20452940558333e-06
14635,13089560,469083249,2264345584,Southampton,Tottenham,Micky van de Ven,1,0,3,33639955,1,8.91796674519927e-08
14636,12609302,443509491,2156020499,Crystal Palace,Leicester,Stephy Mavididi,2,1,3,33639955,2,8.91796674519927e-08
14637,12767492,458786890,2221180187,Tottenham,West Ham,Lucas Paqueta,1,0,784,33639955,1,2.33056197607874e-05
14638,13664462,500247660,2392432670,Brighton,West Ham,Emerson,1,0,22,33639955,1,6.5398422798128e-07
14639,13299424,479439037,2308939937,Fulham,Nottm Forest,Taiwo Awoniyi,1,0,23,33639955,1,6.83710783798611e-07
14640,13089598,470037665,2268638929,Brentford,Nottm Forest,Nicolas Dominguez,1,0,1,33639955,1,2.97265558173309e-08
14641,13166244,471685922,2275871099,Tottenham,Newcastle,Richarlison,1,0,1,33639955,1,2.97265558173309e-08
14642,13621897,497193689,2378821711,Arsenal,Brentford,Declan Rice,2,1,644,33639955,2,1.91439019463611e-05
14643,13471042,487265154,2340731835,Ipswich,Nottm Forest,Kalvin Phillips,1,0,11,33639955,1,3.2699211399064e-07
14644,13076335,469083765,2264350767,Arsenal,Everton,Kai Havertz,2,1,3,33639955,2,8.91796674519927e-08
14645,13840360,506058555,2418086307,Ipswich,West Ham,Edson Alvarez,1,0,13,33639955,1,3.86445225625302e-07
14646,12963227,466491775,2253515698,Brighton,Southampton,Yasin Ayari,1,0,81,33639955,1,2.4078510212038e-06
14647,13202012,474147112,2286059591,Brentford,Liverpool,Luis Diaz,2,1,1439,33639955,2,4.27765138211392e-05
14648,13664458,500453804,2393351163,Liverpool,Tottenham,Virgil van Dijk,1,0,2,33639955,1,5.94531116346618e-08
14649,13119688,470672769,2271423292,Newcastle,Aston Villa,Jhon Duran,1,0,22,33639955,1,6.5398422798128e-07
14650,13058792,467865262,2259246214,Aston Villa,Southampton,Pau Torres,1,0,33,33639955,1,9.8097634197192e-07
14651,12804231,460108974,2226714482,Everton,Fulham,Rodrigo Muniz,1,0,4,33639955,1,1.18906223269324e-07
14652,12697139,451268391,2188555298,Nottm Forest,Fulham,Taiwo Awoniyi,1,0,740,33639955,1,2.19976513048249e-05
14653,12931215,465177187,2248181781,Aston Villa,Crystal Palace,Morgan Rogers,1,0,4766,33639955,1,0.000141676765025399
14654,13303996,479430499,2308901105,Leicester,Arsenal,Raheem Sterling,1,0,2,33639955,1,5.94531116346618e-08
14655,13119688,470672770,2271423301,Newcastle,Aston Villa,Alexander Isak,2,1,38,33639955,2,1.12960912105857e-06
14656,13303996,479430499,2308901087,Leicester,Arsenal,Jamie Vardy,1,0,11121,33639955,1,0.000330589027244537
14657,13166257,471686829,2275875855,Aston Villa,Leicester,James Justin,1,0,231,33639955,1,6.86683439380344e-06
14658,12309927,439783233,1962285079,Everton,Brighton,Jesper Lindstrom,1,0,28,33639955,1,8.32343562885265e-07
14659,13149200,471004593,2273014007,Brentford,Arsenal,Mathias Jensen,1,0,10,33639955,1,2.97265558173309e-07
14660,12697150,451209481,2188349439,Arsenal,Leicester,Ben White,1,0,10,33639955,1,2.97265558173309e-07
14661,13432626,484821540,2331197087,Nottm Forest,Man City,Ilkay Gundogan,1,0,9,33639955,1,2.67539002355978e-07
14662,13202060,474146159,2286052385,Newcastle,Bournemouth,Sean Longstaff,1,0,3,33639955,1,8.91796674519927e-08
14663,12899874,462737784,2237933084,West Ham,Everton,Jack Harrison,1,0,155,33639955,1,4.60761615168629e-06
14664,12609339,443478702,2155874595,Tottenham,Arsenal,Bukayo Saka,1,0,178607,33639955,1,0.00530937095486602
14665,13266273,476741171,2297148742,Nottm Forest,Brighton,Joao Pedro,1,0,9942,33639955,1,0.000295541417935904
14666,13471044,487275507,2340778572,Fulham,Tottenham,James Maddison,1,0,174,33639955,1,5.17242071221558e-06
14667,13501246,494181664,2366745524,Southampton,Crystal Palace,Jean-Philippe Mateta,2,1,2117,33639955,2,6.29311186652895e-05
14668,13299468,479433946,2308915498,Liverpool,Wolves,Conor Bradley,1,0,20,33639955,1,5.94531116346618e-07
14669,13534448,494898685,2369625374,Aston Villa,Nottm Forest,Morato,1,0,27,33639955,1,8.02617007067934e-07
14670,12931215,465177187,2248858826,Aston Villa,Crystal Palace,John McGinn,1,0,628,33639955,1,1.86682770532838e-05
14671,13736295,503070939,2404991953,Wolves,Brighton,Simon Adingra,1,0,11,33639955,1,3.2699211399064e-07
14672,13177400,473725678,2284262315,Newcastle,Wolves,Matheus Cunha,2,1,52,33639955,2,1.54578090250121e-06
14673,12931201,465124180,2247932308,Ipswich,Man Utd,Mason Mount,1,0,85,33639955,1,2.52675724447313e-06
14674,13701731,501754345,2399136167,Brentford,Man Utd,Bruno Fernandes,1,0,2286,33639955,1,6.79549065984185e-05
14675,12899939,462701697,2237755631,Nottm Forest,Newcastle,Lewis Hall,1,0,24,33639955,1,7.13437339615942e-07
14676,12804231,460108974,2226714473,Everton,Fulham,Andreas Pereira,1,0,14,33639955,1,4.16171781442633e-07
14677,12570006,441599509,2147755367,West Ham,Man City,Lucas Paqueta,1,0,1611,33639955,1,4.78894814217201e-05
14678,12931191,465177283,2248183506,Everton,Brentford,Ashley Young,1,0,3,33639955,1,8.91796674519927e-08
14679,13089584,470037742,2268640815,Everton,Chelsea,Ashley Young,2,1,2,33639955,2,5.94531116346618e-08
14680,13254831,475548762,2293110947,Man City,Chelsea,Omar Marmoush,1,0,1,33639955,1,2.97265558173309e-08
14681,13436812,484842818,2331301382,Tottenham,Bournemouth,Dango Ouattara,1,0,431,33639955,1,1.28121455572696e-05
14682,12804253,460157413,2226914152,Crystal Palace,Tottenham,Timo Werner,1,0,39,33639955,1,1.15933567687591e-06
14683,13434776,484856661,2331356129,Crystal Palace,Ipswich,Ben Chilwell,1,0,6,33639955,1,1.78359334903985e-07
14684,13166265,471687395,2275880579,Southampton,Brentford,Jan Bednarek,1,0,6,33639955,1,1.78359334903985e-07
14685,13089603,470035243,2268627386,Crystal Palace,Arsenal,Jurrien Timber,1,0,112,33639955,1,3.32937425154106e-06
14686,12804231,460108974,2228782427,Everton,Fulham,Carlos Vinicius,1,0,43,33639955,1,1.27824190014523e-06
14687,13076335,469083778,2264350413,Arsenal,Everton,Abdoulaye Doucoure,1,0,199,33639955,1,5.91558460764885e-06
14688,12963248,466493082,2253522678,Liverpool,Man City,Darwin Nunez,1,0,5,33639955,1,1.48632779086655e-07
14689,13076315,469083013,2264344197,Nottm Forest,Aston Villa,Matty Cash,2,1,1,33639955,2,2.97265558173309e-08
14690,12804239,460127925,2229386021,Man City,Southampton,Mateus Fernandes,1,0,32,33639955,1,9.51249786154589e-07
14691,13119660,470672241,2271419541,Bournemouth,Crystal Palace,Evanilson,2,1,324,33639955,2,9.63140408481521e-06
14692,12931213,465177243,2248182599,Bournemouth,Brighton,Julio Enciso,1,0,4,33639955,1,1.18906223269324e-07
14693,13736300,503134665,2405251146,Liverpool,Arsenal,Oleksandr Zinchenko,1,0,2,33639955,1,5.94531116346618e-08
14694,13534455,494918513,2369707443,West Ham,Bournemouth,Aaron Cresswell,1,0,2,33639955,1,5.94531116346618e-08
14695,13303993,479387135,2308675790,Brighton,Chelsea,Levi Colwill,1,0,47,33639955,1,1.39714812341455e-06
14696,13701678,501753286,2399125057,Chelsea,Liverpool,Luis Diaz,1,0,1,33639955,1,2.97265558173309e-08
14697,13701667,501754472,2399137320,West Ham,Tottenham,Emerson,1,0,55,33639955,1,1.6349605699532e-06
14698,12309918,439685151,1961859150,West Ham,Aston Villa,Vladimir Coufal,1,0,30,33639955,1,8.91796674519927e-07
14699,13331843,480783132,2314818643,Southampton,Brighton,Diego Gomez,1,0,1,33639955,1,2.97265558173309e-08
14700,13534383,494914870,2369692587,Ipswich,Wolves,Jens Cajuste,1,0,5,33639955,1,1.48632779086655e-07
14701,13270883,476741875,2297151634,Brentford,Tottenham,Yves Bissouma,2,1,16,33639955,2,4.75624893077295e-07
14702,13149202,470836764,2272278248,Aston Villa,Brighton,Ezri Konsa,1,0,26,33639955,1,7.72890451250604e-07
14703,12804252,460125968,2226780703,Brentford,Ipswich,Mads Roerslev,1,0,2,33639955,1,5.94531116346618e-08
14704,13664460,500251051,2392452136,Southampton,Fulham,Joe Aribo,1,0,1,33639955,1,2.97265558173309e-08
14705,13621886,497193630,2378820641,Man City,Crystal Palace,Eberechi Eze,2,1,560,33639955,2,1.66468712577053e-05
14706,13501245,494277774,2367151508,Man City,Leicester,Ruben Dias,1,0,30,33639955,1,8.91796674519927e-07
14707,13334690,480757747,2314705679,Everton,Man Utd,Rasmus Hojlund,1,0,9439,33639955,1,0.000280588960359786
14708,13119652,470673182,2271425736,Southampton,West Ham,Emerson,1,0,15,33639955,1,4.45898337259964e-07
14709,12309966,439648015,1961683056,Ipswich,Liverpool,Stefan Bajcetic,1,0,4,33639955,1,1.18906223269324e-07
14710,13432980,484860301,2331368515,Chelsea,Leicester,James Justin,1,0,59,33639955,1,1.75386679322252e-06
14711,12804230,460113752,2226732705,Brighton,Wolves,Pablo Sarabia,1,0,17,33639955,1,5.05351448894625e-07
14712,13534446,494923464,2369728270,Brentford,Chelsea,Pedro Neto,2,1,1,33639955,2,2.97265558173309e-08
14713,12309966,439648015,1961683042,Ipswich,Liverpool,Trent Alexander-Arnold,1,0,3167,33639955,1,9.4144002273487e-05
14714,12899942,462704971,2237776439,Chelsea,Arsenal,Josh Nichols,1,0,1,33639955,1,2.97265558173309e-08
14715,12767536,458823393,2221328959,Southampton,Leicester,Ben Brereton,1,0,138,33639955,1,4.10226470279167e-06
14716,12866487,461455149,2232396624,Newcastle,Arsenal,Kai Havertz,1,0,18093,33639955,1,0.000537842574402968
14717,13058815,467859871,2259222337,Tottenham,Chelsea,Nicolas Jackson,1,0,68425,33639955,1,0.00203403958180087
14718,13840363,505914994,2417499106,Newcastle,Everton,William Osula,1,0,13,33639955,1,3.86445225625302e-07
14719,12697151,451328385,2188807868,Brentford,West Ham,Tomas Soucek,2,1,1,33639955,2,2.97265558173309e-08
14720,12804247,460110915,2226722745,Chelsea,Newcastle,Malo Gusto,1,0,57,33639955,1,1.69441368158786e-06
14721,12731638,455061666,2205001101,Everton,Newcastle,Idrissa Gueye,1,0,130,33639955,1,3.86445225625302e-06
14722,12609339,443478702,2155874172,Tottenham,Arsenal,Pedro Porro,1,0,4835,33639955,1,0.000143727897376795
14723,13119674,470670909,2271412672,Wolves,Man Utd,Bruno Fernandes,1,0,7,33639955,1,2.08085890721316e-07
14724,13398465,481782609,2319300379,Liverpool,Newcastle,Joe Willock,1,0,467,33639955,1,1.38823015666935e-05
14725,13770865,504280332,2410419429,Chelsea,Man Utd,Noni Madueke,1,0,9170,33639955,1,0.000272592516844924
14726,13058823,467857056,2259210124,Fulham,Arsenal,Bukayo Saka,2,1,2,33639955,2,5.94531116346618e-08
14727,12931201,465124180,2247932294,Ipswich,Man Utd,Jacob Greaves,1,0,1,33639955,1,2.97265558173309e-08
14728,13202060,474146159,2286052399,Newcastle,Bournemouth,Tyler Adams,1,0,16,33639955,1,4.75624893077295e-07
14729,13331873,480772410,2314772222,Man City,Liverpool,Luis Diaz,2,1,4222,33639955,2,0.000125505518660771
14730,12931201,465124180,2247932284,Ipswich,Man Utd,Kalvin Phillips,1,0,18,33639955,1,5.35078004711956e-07
14731,13701723,501752877,2399122213,Arsenal,Bournemouth,Dean Huijsen,2,1,16,33639955,2,4.75624893077295e-07
14732,13119660,470672245,2271420016,Bournemouth,Crystal Palace,David Brooks,1,0,3,33639955,1,8.91796674519927e-08
14733,12731638,455061666,2210931158,Everton,Newcastle,Dwight McNeil,1,0,1,33639955,1,2.97265558173309e-08
14734,12731620,455073329,2205043445,Aston Villa,Man Utd,Kadan Young,1,0,28,33639955,1,8.32343562885265e-07
14735,13840360,506058555,2418086306,Ipswich,West Ham,Aaron Wan-Bissaka,1,0,30,33639955,1,8.91796674519927e-07
14736,13254843,475548686,2292072822,Tottenham,Leicester,Richarlison,2,1,1448,33639955,2,4.30440528234952e-05
14737,13177422,473529415,2283484729,Chelsea,Bournemouth,Justin Kluivert,2,1,31,33639955,2,9.21523230337258e-07
14738,13076308,469074289,2264290536,Man City,Man Utd,Lisandro Martinez,1,0,136,33639955,1,4.042811591157e-06
14739,13501225,493919350,2365759975,Arsenal,Fulham,Ethan Nwaneri,2,1,713,33639955,2,2.11950342977569e-05
14740,13436135,484855002,2331350440,Brighton,Fulham,Ryan Sessegnon,1,0,1,33639955,1,2.97265558173309e-08
14741,13076335,469083778,2264350418,Arsenal,Everton,Iliman Ndiaye,1,0,1,33639955,1,2.97265558173309e-08
14742,13201999,474146747,2286057387,Chelsea,Wolves,Joao Gomes,1,0,185,33639955,1,5.49941282620622e-06
14743,13534442,494912730,2369684338,Crystal Palace,Brighton,Ismaila Sarr,1,0,7,33639955,1,2.08085890721316e-07
14744,12697142,452124579,2195293829,Everton,Crystal Palace,Dwight McNeil,2,1,11,33639955,2,3.2699211399064e-07
14745,13166263,471687335,2275879104,Crystal Palace,Chelsea,Romeo Lavia,1,0,1,33639955,1,2.97265558173309e-08
14746,13026616,467517975,2257684269,Fulham,Brighton,Simon Adingra,2,1,102,33639955,2,3.03210869336775e-06
14747,13076308,469074289,2264290531,Man City,Man Utd,Mason Mount,1,0,6870,33639955,1,0.000204221438465063
14748,12609285,443505560,2155990848,Man City,Brentford,Fabio Carvalho,1,0,5,33639955,1,1.48632779086655e-07
14749,13770859,504928125,2413336620,Brentford,Fulham,Andreas Pereira,1,0,6,33639955,1,1.78359334903985e-07
14750,13736273,503134726,2405255375,Man Utd,West Ham,Mason Mount,2,1,982,33639955,2,2.9191477812619e-05
14751,12731599,456160463,2209796695,Chelsea,Nottm Forest,Callum Hudson-Odoi,1,0,9,33639955,1,2.67539002355978e-07
14752,13398475,481785062,2319309946,Nottm Forest,Arsenal,Morato,1,0,1,33639955,1,2.97265558173309e-08
14753,13398470,481774600,2319255171,Wolves,Fulham,Alex Iwobi,1,0,230,33639955,1,6.83710783798611e-06
14754,12767494,458815936,2221293628,Fulham,Aston Villa,Amadou Onana,1,0,136,33639955,1,4.042811591157e-06
14755,12866486,461512263,2232673092,Fulham,Brentford,Andreas Pereira,1,0,1,33639955,1,2.97265558173309e-08
14756,12309924,439783269,1962286022,Nottm Forest,Bournemouth,Danilo,1,0,29,33639955,1,8.62070118702596e-07
14757,13076328,469083549,2264348776,Bournemouth,West Ham,Philip Billing,1,0,57,33639955,1,1.69441368158786e-06
14758,13303993,479387135,2308675791,Brighton,Chelsea,Noni Madueke,1,0,8712,33639955,1,0.000258977754280587
14759,12866486,461512263,2232673115,Fulham,Brentford,Nathan Collins,1,0,2,33639955,1,5.94531116346618e-08
14760,13770865,504280332,2410419440,Chelsea,Man Utd,Harry Maguire,1,0,1,33639955,1,2.97265558173309e-08
14761,12609338,443471030,2155834889,Bournemouth,Chelsea,Christopher Nkunku,2,1,25,33639955,2,7.43163895433273e-07
14762,13621881,497195595,2378837609,Wolves,Tottenham,Matheus Cunha,2,1,1,33639955,2,2.97265558173309e-08
14763,13434776,484856661,2331356410,Crystal Palace,Ipswich,Cameron Burgess,1,0,1,33639955,1,2.97265558173309e-08
14764,12697144,451353459,2188893746,Chelsea,Brighton,Nicolas Jackson,2,1,1,33639955,2,2.97265558173309e-08
14765,12963248,466493082,2253522670,Liverpool,Man City,Ibrahima Konate,1,0,47,33639955,1,1.39714812341455e-06
14766,13202045,474147221,2286062263,Man Utd,Brighton,Georginio Rutter,2,1,6,33639955,2,1.78359334903985e-07
14767,13026610,467517650,2257680438,Everton,Wolves,Michael Keane,1,0,2,33639955,1,5.94531116346618e-08
14768,13177394,473730679,2284287296,Ipswich,Brighton,Lewis Dunk,1,0,7,33639955,1,2.08085890721316e-07
14769,12963193,466493355,2253524075,Brentford,Leicester,Yoane Wissa,2,1,660,33639955,2,1.96195268394384e-05
14770,13333916,480782455,2314815606,Ipswich,Tottenham,Conor Townsend,1,0,1,33639955,1,2.97265558173309e-08
14771,13299439,479433686,2308912683,Crystal Palace,Everton,Jefferson Lerma,1,0,482,33639955,1,1.43281999039535e-05
14772,12565944,440572546,1965792656,Aston Villa,Arsenal,Oleksandr Zinchenko,1,0,8,33639955,1,2.37812446538647e-07
14773,13333916,480782455,2314815623,Ipswich,Tottenham,Jacob Greaves,1,0,5,33639955,1,1.48632779086655e-07
14774,13736285,503134706,2405253211,Tottenham,Crystal Palace,Jean-Philippe Mateta,2,1,1053,33639955,2,3.13020632756494e-05
14775,13534452,494895770,2369614999,Everton,Arsenal,James Tarkowski,1,0,135,33639955,1,4.01308503533967e-06
14776,12931196,465177130,2248180857,Arsenal,Nottm Forest,Ola Aina,1,0,12,33639955,1,3.56718669807971e-07
14777,13254874,475548594,2294004279,Liverpool,Ipswich,Jayden Danns,1,0,35,33639955,1,1.04042945360658e-06
14778,13089598,470037665,2268638903,Brentford,Nottm Forest,Vitaly Janelt,1,0,26,33639955,1,7.72890451250604e-07
14779,13089560,469083249,2264345550,Southampton,Tottenham,Ryan Fraser,1,0,57,33639955,1,1.69441368158786e-06
14780,12565936,440579135,1965823176,Man City,Ipswich,Leif Davis,1,0,10,33639955,1,2.97265558173309e-07
14781,13770845,504908434,2413247057,Brighton,Liverpool,Simon Adingra,2,1,177,33639955,2,5.26160037966757e-06
14782,13177400,473725678,2284262288,Newcastle,Wolves,Jacob Murphy,2,1,137,33639955,2,4.07253814697433e-06
14783,12565944,440572546,1965792632,Aston Villa,Arsenal,Lucas Digne,1,0,55,33639955,1,1.6349605699532e-06
14784,13621886,497193626,2378820482,Man City,Crystal Palace,Jefferson Lerma,1,0,23,33639955,1,6.83710783798611e-07
14785,12697137,451133697,2188021443,Newcastle,Man City,Jacob Murphy,1,0,1478,33639955,1,4.39358494980151e-05
14786,12804239,460127925,2226788998,Man City,Southampton,Phil Foden,1,0,36,33639955,1,1.07015600942391e-06
14787,12627897,444601794,2160740999,West Ham,Chelsea,Maximilian Kilman,1,0,59,33639955,1,1.75386679322252e-06
14788,12804251,460155676,2226906885,West Ham,Man Utd,Christian Eriksen,1,0,879,33639955,1,2.61296425634339e-05
14789,12609321,443494617,2155946307,Brighton,Ipswich,Danny Welbeck,2,1,132,33639955,2,3.92390536788768e-06
14790,13076335,469083778,2264350414,Arsenal,Everton,Dominic Calvert-Lewin,1,0,2617,33639955,1,7.7794396573955e-05
14791,13149179,470836645,2272277321,Tottenham,Wolves,Dominic Solanke,1,0,4,33639955,1,1.18906223269324e-07
14792,12804236,460104605,2226692207,Leicester,Nottm Forest,Odsonne Edouard,1,0,47,33639955,1,1.39714812341455e-06
14793,13736300,503134665,2405251153,Liverpool,Arsenal,Nathan Butler-Oyedeji,1,0,10,33639955,1,2.97265558173309e-07
14794,13534450,494901296,2369635045,Fulham,Liverpool,Darwin Nunez,1,0,252,33639955,1,7.49109206596739e-06
14795,13254844,475548739,2292075760,Wolves,Arsenal,Jean-Ricner Bellegarde,1,0,6,33639955,1,1.78359334903985e-07
14796,13635242,498776267,2385814471,West Ham,Southampton,Ross Stewart,1,0,1,33639955,1,2.97265558173309e-08
14797,13266287,476743487,2297160703,Chelsea,West Ham,Cole Palmer,2,1,35,33639955,2,1.04042945360658e-06
14798,13436135,484855002,2331350427,Brighton,Fulham,Carlos Baleba,1,0,56,33639955,1,1.66468712577053e-06
14799,13471050,487262488,2340723122,Everton,West Ham,James Ward-Prowse,1,0,121,33639955,1,3.59691325389704e-06
14800,13166260,471715062,2276013780,Fulham,Ipswich,Cameron Burgess,1,0,74,33639955,1,2.19976513048249e-06
14801,13635250,498782047,2385840768,Tottenham,Nottm Forest,Wilson Odobert,2,1,240,33639955,2,7.13437339615942e-06
14802,12931181,465123951,2247930234,Southampton,Liverpool,Flynn Downes,2,1,5,33639955,2,1.48632779086655e-07
14803,13266460,476742439,2297154948,Arsenal,Man City,Thomas Partey,2,1,20,33639955,2,5.94531116346618e-07
14804,13266283,476744011,2297166092,Man Utd,Crystal Palace,Leny Yoro,1,0,18,33639955,1,5.35078004711956e-07
14805,13621897,497193685,2378821239,Arsenal,Brentford,Keane Lewis-Potter,1,0,84,33639955,1,2.4970306886558e-06
14806,13166244,471685922,2275871130,Tottenham,Newcastle,William Osula,1,0,6,33639955,1,1.78359334903985e-07
14807,12804231,460108974,2226714473,Everton,Fulham,Andreas Pereira,1,0,14,33639955,1,4.16171781442633e-07
14808,13254846,475548654,2292071733,Aston Villa,West Ham,Tomas Soucek,1,0,3057,33639955,1,9.08740811335806e-05
14809,12627903,445383743,2163764215,Fulham,Newcastle,Bruno Guimaraes,1,0,133,33639955,1,3.95363192370501e-06
14810,13076336,469083697,2264349449,Brighton,Crystal Palace,Joao Pedro,1,0,1,33639955,1,2.97265558173309e-08
14811,13398464,481657100,2318738949,Chelsea,Southampton,Pedro Neto,2,1,955,33639955,2,2.8388860805551e-05
14812,13331846,480614014,2314091814,Leicester,Brentford,Bryan Mbeumo,2,1,50,33639955,2,1.48632779086655e-06
